旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
五福民宿,澎湖縣馬公市西衛里五福路100號,06-9279199,-,4間,NT$2000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
說故事人的小地方民宿,澎湖縣馬公市西衛里14鄰西衛225號,0937-903339,-,5間,NT$2000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
海之戀民宿,澎湖縣馬公市中央里中央街18-1號,06-9272944,-,1間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
造夢先生民宿,澎湖縣馬公市中央里3鄰惠安路8號,06-9951926,-,3間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
雅威民宿,澎湖縣馬公市前寮里1鄰前寮1號之1,0939-061922,-,3間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
覓海三館民宿,澎湖縣馬公市石泉里5鄰石泉591號,0918-224136,-,5間,NT$2000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
窩私旅住所民宿(特色民宿),澎湖縣馬公市東衛里16鄰東衛143之6號,09-52127687,-,15間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
盈月海灣民宿,澎湖縣馬公市西文里5鄰西文澳11之3號,06-9211338,-,4間,NT$2000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
愛玩水民宿,澎湖縣湖西鄉青螺村4鄰青螺22之3號,0911-267321,-,5間,NT$2000-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
回家背包客棧民宿,澎湖縣湖西鄉尖山村6鄰尖山60號,06-9920830,-,5間,NT$2000-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
長堤民宿(特色民宿),澎湖縣馬公市光榮里民族路166號,06-9266293,-,13間,NT$2000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
山麗民宿,澎湖縣西嶼鄉竹灣村竹篙灣236號,06-9981707,-,2間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
嘎己ㄟ厝民宿,澎湖縣馬公市東文里8鄰文山路63巷2號,0963-551369,-,5間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
樂洋洋民宿,澎湖縣馬公市鐵線里3鄰鐵線尾45之10號,0928-370718,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
村上輕旅民宿,澎湖縣湖西鄉隘門村10鄰隘門60之7號,0928-370151,-,5間,NT$2000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
青青一築民宿,澎湖縣馬公市安宅里1鄰宅脚嶼91之38號,0933-695779,-,5間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
光合作用民宿,澎湖縣馬公市興仁里9鄰双頭掛390之3號,0932-815719,-,5間,NT$2000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
雙魚休閒民宿,澎湖縣馬公市鐵線里1鄰鐵線尾166號,0966-722915,-,4間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
航空棧輕旅民宿一館,澎湖縣湖西鄉隘門村13鄰隘門118之15號,0965-319669,-,5間,NT$2000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
老家在這民宿,澎湖縣白沙鄉講美村7鄰講美68號,0958-155141,https://www.facebook.com/mmhome68,3間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
航空棧輕旅民宿二館,澎湖縣湖西鄉隘門村13鄰隘門118之13號,0963-634109,-,5間,NT$2000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
逸軒居民宿二館,澎湖縣湖西鄉城北村10鄰大城北229之10號,0913-628165,-,5間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
烽閤民宿,澎湖縣馬公市朝陽里23鄰朝陽路21號2樓,0980-050501,-,5間,NT$2000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
藍海風晴民宿,澎湖縣馬公市山水里17-21號,06-9951788,-,5間,NT$2060-3580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2060,-
紫貝殼民宿,澎湖縣馬公市西衛里1鄰三多路286號,06-9264262,http://www.seatrip.com.tw,5間,NT$2100-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2100,-
晴光部落民宿,澎湖縣馬公市鎖港里鎖管港1886號,06-9950838,http://www.facebook.com/1886loma,4間,NT$2100-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2100,-
香亭二館民宿,澎湖縣馬公市時裡里時裡109之9號,0912-012793,http://xiangting.ego.tw/,3間,NT$2100-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2100,-
豐家大飯店,澎湖縣馬公市陽明里同和路2號1-12樓,06-9278181,http://www.yaling-hotel.tw/,84間,NT$2160-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2160,3
晶棧海景民宿,澎湖縣馬公市西衛里25鄰西衛256之2號,0960-056634,-,5間,NT$2180-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2180,-
提拉米宿海景民宿,澎湖縣馬公市西衛里25鄰西衛256之1號,0939-143787,-,5間,NT$2180-4280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2180,-
大魚的家民宿(特色民宿),澎湖縣馬公市五德里6鄰雞母塢230號,06-9951505,-,9間,NT$2180-4280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2180,-
調色盤民宿,澎湖縣馬公市西衛里25鄰西衛256號,0916-419036,-,5間,NT$2180-4280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2180,-
型藍美旅民宿二館,澎湖縣馬公市重光里4鄰五福路138巷66號,0932-972905,-,5間,NT$2180-4580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2180,-
雲享民宿,澎湖縣馬公市東文里文學路255巷6號,0918-348211,-,4間,NT$2200-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
夢田民宿,澎湖縣西嶼鄉赤馬村緝馬灣30號,06-9982048,-,5間,NT$2200-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
菊舍民宿,澎湖縣馬公市石泉里2之67號,06-9215010,-,3間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
庭園民宿,澎湖縣湖西鄉許家村港子尾75之1號,06-9267760,-,3間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
夏之長灘民宿,澎湖縣馬公市山水里珠江111之16號,06-9953323,-,5間,NT$2200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
豐谷賓館,澎湖縣馬公市啟明里民福路4號1-8樓,06-9263511,http://www.yaling-hotel.tw/foung-gu-hotel.htm,52間,NT$2200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,3
好天旅店民宿,澎湖縣馬公市西文里7鄰西文澳92之69號,06-9219637,https://gooddayhostel.com.tw/,5間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
清靜民宿,澎湖縣湖西鄉隘門村6鄰75之5號,06-9228891,-,3間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
信誼大飯店,澎湖縣馬公市光明路2號2-7樓,06-9273501,-,49間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
山之美民宿,澎湖縣白沙鄉中屯村13之36號,06-9931660,-,5間,NT$2200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
百勝民宿,澎湖縣馬公市安宅里1鄰宅腳嶼93之12號,0926-098362,-,5間,NT$2200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
君樂民宿,澎湖縣馬公市興仁里10鄰雙頭掛260號,06-9218950,-,4間,NT$2200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
漁人的家民宿,澎湖縣西嶼鄉內垵村18鄰內垵225之5號,0934-167966,-,3間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
好澎友民宿,澎湖縣湖西鄉湖西村6鄰湖西77之21號,06-9921138,-,4間,NT$2200-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
海漣天海岸民宿(特色民宿),澎湖縣馬公市西文里11鄰西文澳500號,09-26926633,-,11間,NT$2200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
南滬伍柒民宿,澎湖縣七美鄉南港村11鄰南滬57號,0933-589757,http://www.nahu57.com,5間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
踏浪觀海美宿民宿,澎湖縣馬公市光榮里24鄰三多路390巷15號,0963-202581,-,5間,NT$2200-5100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
珊瑚龜民宿,澎湖縣馬公市鎖港里5鄰鎖港二路45巷27號,0912-103948,-,4間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
心之圓民宿,澎湖縣馬公市西衛里14鄰西衛205之1號,0933-602798,-,5間,NT$2200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
貝嬤輕旅二館民宿,澎湖縣湖西鄉城北村9鄰大城北263之6號,0989-386580,https://zh-tw.facebook.com/people/%E8%B2%9D%E5%AC%A4%E7%94%B0%E5%9C%92/100063955033125/,4間,NT$2200-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
別野城北民宿,澎湖縣湖西鄉城北村1鄰大城北226號,0986-755005,https://reurl.cc/p10DW8,5間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
尼莫日記民宿,澎湖縣湖西鄉城北村1鄰大城北227號,0986-755005,https://reurl.cc/lorLkA,5間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
旅居澎湖沿菊文旅,澎湖縣馬公市啟明里惠民路36號,06-9276257,-,14間,NT$2200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
遇境民宿,澎湖縣馬公市朝陽里林森路45巷16號,09-19200248,-,7間,NT$2200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
小島時光民宿,澎湖縣馬公市山水里139號之13,0918-136487,-,3間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
春之海民宿,澎湖縣馬公市前寮里53之10號,06-9211039,-,5間,NT$2200-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
澡澡睡民宿,澎湖縣湖西鄉成功村1鄰港底300之1號,06-9212596,-,5間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
草根民宿,澎湖縣白沙鄉講美村136之2號,06-9932163,-,5間,NT$2200-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
家翔琳觀海民宿,澎湖縣馬公市光明里民族路109號,06-9279120,-,5間,NT$2200-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
喜洋洋民宿,澎湖縣馬公市興仁里10鄰双頭掛136之1號,0928-702909,-,5間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
笙峰民宿,澎湖縣馬公市石泉里石泉6號之17,06-9212369,-,5間,NT$2200-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
居山水岸民宿,澎湖縣馬公市山水里275號,06-9952136,-,5間,NT$2200-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
逗留偶家民宿,澎湖縣馬公市興仁里9鄰雙頭掛211之1號,06-9211796,-,4間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
澎湖開普敦咖啡民宿,澎湖縣湖西鄉隘門村14鄰隘門126之15號,06-9228820,-,3間,NT$2200-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
