旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
鄉谷茶園民宿,南投縣鹿谷鄉竹林村愛鄉路118號,049-2676161,-,2間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
綠舍民宿,南投縣埔里鎮桃米里7鄰桃米巷64-3號,0986-368242,-,2間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
水鹿咖啡民宿,南投縣國姓鄉南港村南港路11-6號,049-2451007,-,3間,NT$2200-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
采荷莊,南投縣水里鄉頂崁村12鄰頂崁巷45-5號,049-2771124,-,4間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
百勝村民宿,南投縣國姓鄉北港村國姓路87-9號,049-2461001,-,5間,NT$2200-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
禾題渡假民宿,南投縣埔里鎮桃米里桃米路13號,049-2915486,-,5間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
綠窩民宿,南投縣埔里鎮桃米里桃米巷7鄰64-2號,0978-695723,-,2間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
小步走路民宿,南投縣埔里鎮桃米里5鄰桃米巷38號,049-2911836,https://www.kidstaomi.com,3間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
麒麟背包客民宿,南投縣埔里鎮水頭里10鄰東潤路53巷9號,049-2926614,-,3間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
埔里重機民宿,南投縣埔里鎮水頭里10鄰東潤路53巷6號,049-2926614,-,3間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
好聰明之家,南投縣魚池鄉水社村中山路526號,049-2855126,https://goodsmart.okgo.tw/,5間,NT$2200-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
東星屋民宿,南投縣南投市福興里鳳山路741號,049-2009898,-,5間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
富御民宿,南投縣竹山鎮大鞍里頂林路589號,049-2841161,http://www.fuyu.tw/,3間,NT$2400-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
全健民宿,南投縣竹山鎮中央里1鄰枋寮巷4-1號,049-2622361,-,3間,NT$2400-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
車埕梅庭民宿,南投縣水里鄉車埕村4鄰民權巷72-1號,049-2773377,-,3間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
缽割貓點點,南投縣埔里鎮水頭里3鄰水頭路33號,0928-822663,https://www.facebook.com/33diandian,5間,NT$2400-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
永誠民宿,南投縣鹿谷鄉竹林村光復路174-66號,049-2676902,-,2間,NT$2400-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
麋路背包客,南投縣埔里鎮同聲里12鄰南盛街28號,0937-240037,-,4間,NT$2400-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
霧櫻大飯店(位於霧社),南投縣仁愛鄉大同村仁和路71號,049-2802360,https://www.facebook.com/watch?ref=search&v=326904342077926&external_log_id=ad364d40-ee8c-44ec-89b9-ae77c84ba6a1&q=%E9%9C%A7%E6%AB%BB%E5%A4%A7%E9%A3%AF%E5%BA%97,46間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
慧來農莊民宿,南投縣埔里鎮桃米里桃米巷2-1號,049-2918778,-,5間,NT$2500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
哈木山民宿,南投縣信義鄉地利村5鄰開信巷108號,0982-492677,-,5間,NT$2500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
嵐園民宿,南投縣草屯鎮加老里芬草路3段171巷11號,049-2330746,-,4間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
田園花卉民宿,南投縣國姓鄉北港村長北路53-11號,049-2462366,http://tenun.okgo.tw/,4間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
山林別苑旅店,南投縣竹山鎮大鞍里頂林路491號,049-2841358,-,8間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
清平樂村居,南投縣魚池鄉大雁村大雁巷26-5號,049-2897645,http://chinpinlo.nantou.com.tw/,5間,NT$2500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
金台灣山莊(特色民宿),南投縣鹿谷鄉內湖村興產路25-3號,049-2754064,http://www.kingtaiwan.com.tw/,8間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
文山民宿,南投縣魚池鄉中明村有水巷36-3號,049-2896381,-,5間,NT$2500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
溪頭渡假小築民宿,南投縣鹿谷鄉內湖村興產路8-6號,049-2612286,-,3間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
鋐洋民宿,南投縣鹿谷鄉竹林村田頭巷25-10號,049-2677011,-,5間,NT$2500-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
桃米星海民宿,南投縣埔里鎮桃米里水上巷27-1號,0931-215292,-,9間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
清福村民宿,南投縣國姓鄉柑林村昌榮巷97之2號,049-2724677,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
花鳥新村渡假民宿,南投縣魚池鄉東光村水尾巷4-5號,049-2880452,-,4間,NT$2500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
欣晴山莊民宿,南投縣草屯鎮平林里平學路31巷10號,049-2571199,-,5間,NT$2500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
惜福民宿,南投縣國姓鄉長流村大長路594-1號,049-2432048,-,3間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
京麟文化園區,南投縣名間鄉大坑村大廈巷66-66號,049-2730637,-,4間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
槐石園,南投縣魚池鄉水社村中山路146巷14-1號,0933-565971,-,5間,NT$2500-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
盧卡花園民宿,南投縣仁愛鄉南豐村中正路95-3號,049-2921088,http://mmweb.tw/34495/,2間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
梢楠園民宿,南投縣魚池鄉五城村華龍巷31-9號,049-2897119,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
石家莊民宿,南投縣魚池鄉中明村文正巷5-16號,049-2899935,-,5間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
風和雅舍,南投縣鹿谷鄉和雅村3鄰愛鄉路55-6號,049-2750966,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
真和園民宿,南投縣信義鄉東埔村4鄰開高巷125-2號,049-2701588,http://www.zhen-he-yuan.com/,4間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
琳居,南投縣魚池鄉共和村長興巷7-9號,049-2898799,-,4間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
清境山林茶舍,南投縣仁愛鄉大同村信義巷32-1號,049-2802885,-,3間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
潔坊民宿,南投縣魚池鄉共和村長興巷7-11號,049-2898799,-,4間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
丘園民宿,南投縣鹿谷鄉竹林村田頭巷32-15號,049-2676322,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
德欣園,南投縣鹿谷鄉永隆村鳳園路178號,049-2752163,-,3間,NT$2500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
春大地民宿,南投縣仁愛鄉大同村壽亭巷20-1號,049-2801000,-,4間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
詩晴民宿,南投縣埔里鎮大城里15鄰恒吉巷23號,0926-767609,-,5間,NT$2500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
掌櫃民宿,南投縣鹿谷鄉和雅村愛鄉路39-46號,049-2750282,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
源山民宿,南投縣鹿谷鄉鳳凰村仁義路2-12號,049-2755685,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
清境農場楓葉山莊,南投縣仁愛鄉大同村仁和路226-9號,049-2803770,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
理事長的家,南投縣水里鄉新城村中山路二段476號,049-2774035,-,2間,NT$2500-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
滇緬的家,南投縣仁愛鄉大同村博望巷26號,049-2802095,-,5間,NT$2500-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
月夢田民宿,南投縣仁愛鄉南投縣仁愛鄉新生村山林巷6-2號,049-2941378,-,1間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
CafeSOLO禾田民宿,南投縣南投市中正路152-6號,049-2393818,-,3間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
Haus19,南投縣埔里鎮西門里16鄰中正一路19號,0972-738197,-,2間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
讀好民宿,南投縣魚池鄉頭社村平和巷100-6號,0919-074619,https://www.facebook.com/readnicehouse/?modal=admin_todo_tour,5間,NT$2600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
吉野渡假山莊,南投縣鹿谷鄉和雅村林尾巷13-5號,049-2755905,http://www.jiye.com.tw,9間,NT$2600-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
虫二雅舍民宿,南投縣集集鎮集集里成功九街56號,049-2764980,-,4間,NT$2600-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
梢楠林民宿,南投縣魚池鄉五城村華龍巷31-8號,049-2897951,http://www.greentic.com.tw,5間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
居安原木屋民宿,南投縣草屯鎮碧興路一段376號,049-2380289,-,5間,NT$2600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
綠竹筍民宿,南投縣竹山鎮大同街109號,0938-150102,-,4間,NT$2600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
集集水園休閒民宿,南投縣集集鎮吳厝里4鄰集鹿路96巷128弄9號,0978-628958,-,5間,NT$2600-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
知竹常樂民宿,南投縣竹山鎮中山里林圯街7號,0979-758583,http://bamboo.emmm.tw/,5間,NT$2600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
筑高亦朗民宿,南投縣竹山鎮中正里下橫街第三巷7號,0905-828607,-,3間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2600,-
