旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
192漫旅民宿,花蓮縣吉安鄉勝安村中央路三段192號,0963-327660,-,5間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
寬品居民宿,花蓮縣吉安鄉慶豐村中山路三段747號,03-8531940,-,4間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
晶暘屋民宿,花蓮縣光復鄉大全村中山路1段208號,03-8704919,-,5間,NT$1500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
鳳林好日子民宿,花蓮縣鳳林鎮大同街6之6號,0905-123966,https://www.facebook.com/fonglin0903/,5間,NT$1500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
花蓮520民宿,花蓮縣吉安鄉中山路三段99巷19之1號,0920-786000,-,4間,NT$1500-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
雲山水好棧民宿,花蓮縣壽豐鄉豐坪路二段12之1號,0925-566957,-,4間,NT$1500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
迷人民宿,花蓮縣花蓮市民族里10鄰軒轅路13之1號,0955-755695,-,5間,NT$1500-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
金桔民宿,花蓮縣花蓮市國聯里24鄰國聯三路3號,0932-521266,-,5間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
吾林50民宿,花蓮縣吉安鄉仁和村34鄰中正路二段300巷50號,0912-871120,-,3間,NT$1500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
七星海輕旅民宿,花蓮縣新城鄉大漢村5鄰明潭街12號,0933-992553,-,5間,NT$1500-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
樂澤民宿,花蓮縣瑞穗鄉瑞穗村12鄰中華路66號,0933-485926,https://www.booking.com/hotel/tw/le-ze-min-su.zh-tw.html,5間,NT$1500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
小牧山秋民宿,花蓮縣玉里鎮中城里3鄰福安街86號,0917-555811,-,4間,NT$1500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
阿典阿佑民宿,花蓮縣吉安鄉東昌村15鄰東海六街189號,0975-160866,-,4間,NT$1500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
享樂民宿,花蓮縣吉安鄉勝安村23鄰慈惠二街49號,0963-726208,-,4間,NT$1500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
輝太郎民宿,花蓮縣玉里鎮中城里1鄰興國路一段45之1號,0910-552190,-,4間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
享窩民宿,花蓮縣吉安鄉勝安村23鄰慈惠二街55號,0966-736426,-,4間,NT$1500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
赤科山櫻之谷民宿,花蓮縣玉里鎮觀音里14鄰高寮283之1號,0933-998389,-,4間,NT$1500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
小時公館民宿,花蓮縣玉里鎮中城里18鄰城西一街96號,0966-599112,-,4間,NT$1500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
喜揚揚民宿,花蓮縣玉里鎮中城里1鄰興國路一段45號,0972-151916,-,4間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1500,-
和束町民宿,花蓮縣花蓮市國慶里3鄰中山路一段318巷30弄1號,0919-705441,-,3間,NT$1580-8880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1580,-
HOUSE303民宿,花蓮縣花蓮市民政里順興路303號,0988-091127,-,3間,NT$1600-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
小森見晴民宿,花蓮縣花蓮市國聯里國興五街102號,0910-958282,http://www.shiningforesthostel.com,5間,NT$1600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
菲斯佩旅居民宿,花蓮縣花蓮市國聯里國興三街75號,03-8332733,-,4間,NT$1600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
南京222民宿,花蓮縣花蓮市南京街222號,03-8320732,http://www.nanjing222familybnb.com/,2間,NT$1600-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
七里霧民宿,花蓮縣玉里鎮東豐里石崗53之1號,03-8886221,http://www.facebook.com.tw/7milefog,5間,NT$1600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
歐克莊園旅館,花蓮縣花蓮市國興里5鄰建興街110巷4弄1號,0979-112200,http://www.oakgarden.biz,24間,NT$1600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
水悅雅築民宿,花蓮縣花蓮市國裕里富裕十五街68號,03-8580661,-,3間,NT$1600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
開心民宿,花蓮縣花蓮市國魂里建國路210號,03-8315195,http://happy818385.pixnet.net/blog,4間,NT$1600-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
永安民宿,花蓮縣吉安鄉永安村永昌街59之1號,0932-559373,-,4間,NT$1600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
82行館民宿,花蓮縣吉安鄉勝安村24鄰慈惠一街82號,0972-020238,https://82hualien.mystrikingly.com/,5間,NT$1600-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
站全民宿,花蓮縣花蓮市國盛里國民八街135號,0910-262237,-,4間,NT$1600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
翼想旅宿民宿,花蓮縣花蓮市國盛里15鄰國盛一街54號,0910-660905,-,4間,NT$1600-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
樹海翠湖民宿,花蓮縣壽豐鄉志學村10鄰中山路三段158巷1之2號,0919-288077,-,5間,NT$1600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
花蓮曼波民宿,花蓮縣花蓮市國盛里國盛五街9號,0913-601802,-,3間,NT$1600-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
禮樂民宿,花蓮縣花蓮市國富里37鄰中央路三段830號,0936-925239,-,3間,NT$1600-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
綠。時光民宿,花蓮縣吉安鄉吉安村吉安路二段45號,03-8522570,-,4間,NT$1600-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
僖豆背包客會舘民宿,花蓮縣花蓮市商校街192號,03-8315050,-,5間,NT$1600-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
下田民宿,花蓮縣吉安鄉永安村24鄰北安街126巷66號,0906-908319,-,5間,NT$1600-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
KID花蓮背包客棧民宿,花蓮縣花蓮市國興二街102號,03-8348383,http://www.kidhualien.com,5間,NT$1600-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
玉麒麟別莊,花蓮縣玉里鎮中城里28鄰大同路210號,03-8883113,-,32間,NT$1600-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
找一家親子民宿,花蓮縣花蓮市主權里5鄰仁和街7號,03-8511728,https://www.findfamily.com.tw,3間,NT$1600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
你好生活公寓民宿,花蓮縣花蓮市國興二街91號,0978-310280,-,5間,NT$1600-2300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
村上春宿民宿,花蓮縣壽豐鄉溪口村10鄰新站27號,03-8662382,-,2間,NT$1600-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
伊莎貝爾民宿,花蓮縣新城鄉嘉里村嘉里二街116之2號,03-8265655,https://twstay.com/RWD/album.aspx?BNB=isabelle116&fbclid=IwAR3pj3v7Tz9SkbHD18SvQDHPnqCFKzls5mcLhZwVZM9hYM77S0h3hvyPKU,3間,NT$1600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
林家厝民宿,花蓮縣玉里鎮源城里23鄰水源239號,0908-765958,-,2間,NT$1600-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
慢慢旅行民宿,花蓮縣花蓮市國威里博愛街174之2號,03-8316988,-,4間,NT$1600-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
鏷石民宿,花蓮縣玉里鎮中城里忠勇路62號,0910-468584,-,3間,NT$1600-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
汎水淩山花園民宿,花蓮縣新城鄉佳林村佳林2-1號,0938-159509,-,4間,NT$1600-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
林間一宅民宿,花蓮縣吉安鄉仁和村1鄰南海一街242號,0913-780288,-,4間,NT$1600-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
禾田綠野民宿,花蓮縣吉安鄉東昌村36鄰東海十街156巷25之5號,0922-099440,-,5間,NT$1600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
宜家民宿,花蓮縣吉安鄉勝安村23鄰慈惠二街95號,0935-280006,-,5間,NT$1600-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
穎居-涅瓦葉子民宿,花蓮縣瑞穗鄉瑞美村6鄰國光南路60巷50號,0931-654320,-,4間,NT$1600-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
撒固兒民宿,花蓮縣花蓮市國福里6鄰沙基拉雅街39巷30弄40號,0939-940534,-,3間,NT$1600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
渡日民宿,花蓮縣花蓮市民有里3鄰北濱街34號,0921-974525,-,3間,NT$1600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
樂放晴民宿,花蓮縣吉安鄉吉安村22鄰吉昌二街248號,0989-411549,-,4間,NT$1600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
七星潭波菲民宿,花蓮縣新城鄉大漢村2鄰七星街56巷20之1號,0955-982575,-,5間,NT$1600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
邦迪民宿,花蓮縣新城鄉大漢村23鄰古井街3之1號,0963-136381,-,5間,NT$1600-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
岑美花蓮山與海會館民宿,花蓮縣新城鄉順安村5鄰北三棧61之23號,0955-090673,-,5間,NT$1600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
樂．隨逸民宿,花蓮縣花蓮市國興里15鄰介林二街14號,0978-082526,-,5間,NT$1600-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
歐森小鎮民宿,花蓮縣吉安鄉慶豐村40鄰慶北一街228號,0905-153030,-,4間,NT$1600-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
里山旅棧民宿,花蓮縣富里鄉富里村16鄰中山路129號,0932-861137,-,3間,NT$1600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
晴境文旅民宿,花蓮縣新城鄉北埔村26鄰民族路91號,0916-551771,-,5間,NT$1600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1600,-
龍興商務旅店,花蓮縣花蓮市民族里9鄰福建街513號,03-8343943,-,20間,NT$1620-1620(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1620,-
愛分享民宿,花蓮縣吉安鄉北昌村6鄰北昌二街6巷12弄1號,0987-136397,-,3間,NT$1680-4880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1680,-
涵閣民宿,花蓮縣吉安鄉南昌村吉興路一段101號,0905-707373,-,7間,NT$1680-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1680,-
紫籐花民宿,花蓮縣花蓮市國聯里國興二街90號,03-8360921,-,5間,NT$1680-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1680,-
花蓮楓林288鄉村民宿,花蓮縣吉安鄉福興村山腳一街288號,03-8533332,-,2間,NT$1700-1700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),1700,-
