旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
古長老民宿,屏東縣牡丹鄉石門路1-9號,08-8831076,-,2間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
紅舍旅店,屏東縣恆春鎮南灣路248號,0911-639839,-,4間,NT$2000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
CatsinSummer,屏東縣恆春鎮北門路68巷25號,0953-404528,-,3間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
我行我宿民宿,屏東縣恆春鎮恆北路75巷8號,0956-802567,-,4間,NT$2000-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
又一春之宿(民宿),屏東縣恆春鎮恆公路208巷15弄28號,08-8882078,-,4間,NT$2000-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
好樣的民宿,屏東縣琉球鄉三民路129號,08-8614466,-,4間,NT$2000-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
卡拉卡拉民宿,屏東縣恆春鎮南灣路952號,08-8880858,-,4間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
戀戀時光,屏東縣恆春鎮北門路68巷23號,0955-194002,-,4間,NT$2000-4880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
恩瀛港民宿,屏東縣內埔鄉四維路54巷6號,0937-321670,-,5間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
偉閎民宿,屏東縣車城鄉中山路6-5號,08-8825269,-,3間,NT$2000-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
墾丁峰晴海灣館,屏東縣恆春鎮下泉路46號,08-8866699,-,4間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
賀宜拉花園民宿,屏東縣恆春鎮南灣路862巷21號,08-8891866,-,5間,NT$2000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
大景民宿,屏東縣內埔鄉科大北路25號,0928-020963,-,15間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
前寓民宿,屏東縣東港鎮船頭里24鄰水源一街32巷72弄5號,0989-177062,-,4間,NT$2000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
蛋殼民宿,屏東縣琉球鄉民生路86號,0966-707795,-,3間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
到底民宿,屏東縣恆春鎮德和路160巷1弄3號,0938-711495,-,3間,NT$2000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
鯊墾丁民宿,屏東縣恆春鎮恆西路33巷123弄5號,0987-367550,-,3間,NT$2000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
天氣晴民宿,屏東縣枋寮鄉隆山路193號,0910-731361,-,5間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
新發日式文旅民宿,屏東縣屏東市清營巷3號,08-7325347,-,2間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
貝樂也民宿,屏東縣恆春鎮大光路79號之31,0958-471046,-,2間,NT$2000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
好山林民宿,屏東縣瑪家鄉瑪家村瑪卡札亞街23巷1號,0921-686932,-,3間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
轉角遇見幸福民宿,屏東縣瑪家鄉瑪家村瑪卡札亞街21巷8號,0919-725251,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
楓璟的家民宿,屏東縣瑪家鄉瑪家村瑪卡札亞街15巷7號,0919-279136,-,3間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
車城星空客棧民宿,屏東縣車城鄉褒忠路29號,0909-092186,-,4間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
荖荖旦雅舍,屏東縣來義鄉中正路122號,0933-597146,-,5間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2000,-
遊客民宿,屏東縣枋寮鄉中山路281號,0905-786657,-,3間,NT$2080-2080(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2080,-
海墘民宿,屏東縣琉球鄉三民路28號,08-8614263,-,3間,NT$2100-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2100,-
平衡民宿,屏東縣東港鎮明德一路395號,08-8336511,-,2間,NT$2188-3988(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2188,-
盧媽媽民宿,屏東縣琉球鄉中正路3巷29-5號,08-8611319,http://mamalu.pixnet.net/blog,4間,NT$2200-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
山水豪宅民宿,屏東縣車城鄉射寮路109之1號,0910-757378,-,5間,NT$2200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
加依家民宿,屏東縣琉球鄉中正路184、184-1號,08-8611198,-,3間,NT$2200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
佳園民宿,屏東縣恆春鎮省北路129號,08-8891221,-,5間,NT$2200-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
墾丁日春民宿,屏東縣恆春鎮恆公路1026巷52-1號,08-8883792,-,4間,NT$2200-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
海島の星民宿,屏東縣琉球鄉復興路1巷14之18號,0955-712992,-,3間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
築跡民宿,屏東縣東港鎮鎮海路115之27號,0963-726803,-,4間,NT$2200-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
吾妮民宿,屏東縣三地門鄉中正路2段31巷2號,0920-074397,-,5間,NT$2200-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
利百佳文旅民宿,屏東縣潮州鎮蓬萊里4鄰府洋北街73號,0937-333889,https://www.rebeccahostel.com,5間,NT$2200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
放慢旅宿,屏東縣東港鎮興東路72-16號,0982-224672,https://abnb.me/7DtkMeCWunb,4間,NT$2200-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
津津音樂客棧民宿,屏東縣恆春鎮墾丁路148號,0905-809860,-,3間,NT$2200-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
台灣潛水民宿,屏東縣恆春鎮大光路55-60號,0927-755972,http://www.taiwan-dive.com/,5間,NT$2200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
海風鄉情民宿,屏東縣東港鎮大東路327號,0925-157638,-,4間,NT$2200-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
外泊家民宿,屏東縣琉球鄉中興路52-9號,0972-024386,-,3間,NT$2200-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
幸福小兒所民宿,屏東縣琉球鄉中正路130號,0965-321555,-,4間,NT$2200-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
晴陽光民宿,屏東縣車城鄉忠孝路26-1號,0929-020192,-,3間,NT$2200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
慢‧遊民宿,屏東縣恆春鎮恆公路208巷3號,08-8881808,-,3間,NT$2200-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
夏爾麗精品會館,屏東縣恆春鎮恆公路1016號,0986-583825,-,3間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
流浪背包客棧民宿,屏東縣琉球鄉杉板路51巷34號,0983-323900,-,5間,NT$2200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
你知道的親子會館,屏東縣恆春鎮恆南路11巷2弄13號,0902-118165,-,5間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
聚點旅棧,屏東縣恆春鎮墾丁里墾丁路通海巷3號,0932-782965,-,2間,NT$2200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
青山綠野渡假會館,屏東縣恆春鎮德和里德和路160巷47號,0933-257151,-,5間,NT$2200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2200,-
風宿-環島東港站(民宿),屏東縣東港鎮嘉新二街19號,08-8332772,-,3間,NT$2280-3280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2280,-
映夏墾丁民宿,屏東縣恆春鎮興北路中興巷63號,0928-159856,https://yxkt.uukt.com.tw/,4間,NT$2280-4280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2280,-
山林農莊,屏東縣泰武鄉老潭巷43號,0912-445581,https://0912445581.blogspot.com/?m=1,4間,NT$2300-2300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2300,-
卡札尼嵐,屏東縣潮州鎮三林路179號,08-7892542,-,4間,NT$2300-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2300,-
愛の屋旅宿,屏東縣琉球鄉中山路220號,0911-218699,-,4間,NT$2300-5100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2300,-
燕子的家,屏東縣恆春鎮中正路232巷15弄8號,08-8898649,-,3間,NT$2400-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
香草民宿,屏東縣恆春鎮大灣路256號,08-8862288,-,3間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
漁村民宿,屏東縣琉球鄉三民路38號,08-8612759,-,3間,NT$2400-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
嶼海民宿,屏東縣恆春鎮中正路232巷147弄26號,0916-200823,-,4間,NT$2400-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
嚮堡民宿,屏東縣琉球鄉中山路6號,08-8612957,-,3間,NT$2400-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
深度潛水旅店Deepdive,屏東縣恆春鎮龍泉路246巷6號,08-8881656,-,4間,NT$2400-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
綠洲民宿,屏東縣恆春鎮德和路160巷71號,0958-887615,-,2間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
南海雅築民宿,屏東縣琉球鄉中正路211-1號,08-8613540,-,4間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
居琉潛水背包客棧,屏東縣琉球鄉中華路42-12號,0973-298727,-,4間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
天藍海民宿,屏東縣琉球鄉中正路79之1號,08-8613228,-,5間,NT$2400-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
好海子背包旅宿,屏東縣恆春鎮恆南路194巷19號,0906-272151,-,2間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
琉客棧民宿,屏東縣琉球鄉上福村中華路4之28號,0965-815367,-,5間,NT$2400-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2400,-
慵懶海灣旅店,屏東縣恆春鎮砂尾路39號之1,0980-778880,-,4間,NT$2480-4580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2480,-
漁埕民宿,屏東縣琉球鄉三民路19號,08-8614891,-,2間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
綠尼亞民宿,屏東縣琉球鄉中山路116-2號,0963-798822,-,5間,NT$2500-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),2500,-
