旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
仁山民宿,宜蘭縣冬山鄉中山村中城路30號,0987-455018,https://www.yilanffsbnb.com,4間,NT$2300-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
泉鄉雅舍溫泉渡假行館,宜蘭縣礁溪鄉德陽村信義路40號1樓及34巷8號3樓之1-3、5-11,03-9880939,http://www.onsen-residence.com.tw/,10間,NT$3600-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
晨園景觀民宿,宜蘭縣五結鄉協和村公園一路110號,0976-469604,https://www.facebook.com/profile.php?id=100073501777117,5間,NT$4600-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
香格里拉冬山河旅館,宜蘭縣五結鄉協和村公園二路15號,03-9605388,http://www.shang-rila.com.tw/sale.php,72間,NT$6380-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
禾田舍,宜蘭縣冬山鄉下湖路280號,03-9680902,-,4間,NT$8500-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
泰田渡假莊,宜蘭縣三星鄉安農二路255號,03-9543123,-,5間,NT$2800-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日光小鎮民宿,宜蘭縣三星鄉大隱村大隱十五路121號,03-9898266,http://www.sunnylands.com.tw/,5間,NT$11380-14500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
礁溪東旅湯宿,宜蘭縣礁溪鄉信義路32號1-3樓,03-9885889,-,9間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雲遊仙境,宜蘭縣冬山鄉柯林村2鄰長春路178巷2號,03-9572003,-,4間,NT$3300-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雀客嗨夫,宜蘭縣羅東鎮公正路38號,03-9546777,http://www.hivehotel.com.tw/zh,55間,NT$3500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樂活小屋,宜蘭縣冬山鄉富堵三路52號,03-9596767,http://lohas.yibnb.com/,2間,NT$1800-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
葳格行旅,宜蘭縣宜蘭市宜興路三段61號1-2樓,03-9289689,-,38間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雲頂民宿,宜蘭縣礁溪鄉瑪僯路62之22號,03-9872088,http://cloudnine.okgo.tw/,4間,NT$2200-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
浮雲遊。咫,宜蘭縣礁溪鄉淇武蘭路168-23號,03-9873738,http://www.beyondhome.tw,3間,NT$990-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
悠揚小棧,宜蘭縣羅東鎮仁愛里復興路三段315巷177號,03-9651008,-,2間,NT$2200-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
波卡拉渡假會館,宜蘭縣礁溪鄉茅埔一路3號,03-9875361,http://www.pokara.com.tw,5間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
葛瑪蘭風呂會館,宜蘭縣礁溪鄉礁溪路五段97號,03-9881133,-,47間,NT$4400-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
轉角,宜蘭縣冬山鄉大埤二路252號,039612252-0936886151,-,5間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
棲蘭山莊(棲蘭森林遊樂區),宜蘭縣大同鄉太平村泰雅路四段6號,03-9809606,http://www.lealeahotel.com/makauy/,88間,NT$8800-13200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3
伊彩園民宿,宜蘭縣冬山鄉珍珠村富農路一段323巷48號,03-9590119,-,4間,NT$1500-2300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
清松果宿民宿,宜蘭縣礁溪鄉二結村1鄰二結路2-6號,03-9231898,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
中天溫泉渡假飯店,宜蘭縣礁溪鄉健康一街1號,03-9100111,http://www.hotel-valletta.com,165間,NT$12000-38000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
上萊茵莊園,宜蘭縣壯圍鄉美城村大福路二段256巷70弄31號,0919-305853,http://haut-rhin.tw/,5間,NT$7300-13300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
哦耶民宿,宜蘭縣羅東鎮新群五路60巷3號,0975-385255,-,5間,NT$2200-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
嘉賓莊溫泉旅社,宜蘭縣礁溪鄉德陽路30號,03-9888839,http://www.hefong.com.tw/,11間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
坦TaLent智能旅店,宜蘭縣羅東鎮興東路6號5-6樓,0972-625656,https://sonas.aqholder.com/sonas_booking/no/home/38,44間,NT$10000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宜人生活民宿,宜蘭縣冬山鄉丸山村吉祥路569號,0975-622882,-,4間,NT$4200-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
妍海地帶,宜蘭縣頭城鎮濱海路六段51巷36號,0963-413434,-,3間,NT$5000-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
陋室民宿,宜蘭縣冬山鄉東五路91號,0933-989109,-,5間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
公園６１號民宿,宜蘭縣羅東鎮忠孝新村61號,0952-815100,-,2間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
田念民宿,宜蘭縣礁溪鄉光武村武暖路124-26號,0928-110696,http://www.tiannian.com.tw,4間,NT$3700-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
官邸民宿,宜蘭縣冬山鄉珍珠一路375號,0972-014301,-,4間,NT$2000-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
松愛園美式鄉村風渡假民宿,宜蘭縣冬山鄉柯林村光華五路116號,03-9519197,-,4間,NT$2600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小島民宿,宜蘭縣五結鄉溪濱路二段387號,0954-003229,http://www.islandvilla.tw/,3間,NT$5800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
冠翔世紀溫泉會館,宜蘭縣礁溪鄉仁愛路66巷6號,03-9875599,-,80間,NT$9600-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
Ｉ　ＤＯ民宿,宜蘭縣五結鄉福和二路118巷2號,0905-636111,-,4間,NT$2800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
４３會館,宜蘭縣五結鄉三吉一路230巷58號,03-9605150,http://www.43villa.com/,1間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
青田日光民宿,宜蘭縣羅東鎮仁愛路三段238巷2號,0905-508728,http://goo.gl/BQn6dE,4間,NT$3400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
德隆行館,宜蘭縣員山鄉枕山村枕山路159號,03-9227630,-,5間,NT$3960-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
璞園民宿,宜蘭縣壯圍鄉古亭村14鄰永美路二段61巷120號,0937-541648,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
安農左岸,宜蘭縣三星鄉尾塹村15鄰安農北路一段315號,0963-796779,-,5間,NT$6000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麗堡大飯店,宜蘭縣礁溪鄉礁溪路六段6號3-6樓,03-9874888,http://www.leschamps.com.tw,28間,NT$10780-17380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭陽四季會館,宜蘭縣冬山鄉太和村美和路一段62巷190號,03-9595701,http://ly4.okgo.tw,5間,NT$4200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
明水露渡假民宿,宜蘭縣三星鄉行健村行健三路二段325號,03-9891349,https://mingshui-lu.com.tw,5間,NT$4500-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
童話村有機農場民宿,宜蘭縣冬山鄉廣興村梅花路300號,03-9613385,http://www.s888.tw,3間,NT$1800-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
幸福蝸牛,宜蘭縣五結鄉利澤村利澤西路6號,0932-069545,http://www.happysnail-bnb.com,4間,NT$4000-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
溫哥華民宿,宜蘭縣冬山鄉武淵村武罕六路38號,03-9508525,http://www.facebook.com/vancouver.inn,4間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新貴汽車旅館,宜蘭縣蘇澳鎮中正路35號,03-9967177,http://www.motel-fabulous.com.tw,14間,NT$3380-3380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛樂耕民宿,宜蘭縣員山鄉永和村永金一路133號,0928576270-0928576270,-,4間,NT$4000-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
遇巧寓,宜蘭縣羅東鎮北成里北投街66號,098-8609126,https://chancebnb.weebly.com/,3間,NT$2580-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
逗點休閒民宿,宜蘭縣五結鄉協和村親河路二段103巷1弄6號,03-9508463,-,4間,NT$2200-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
中冠礁溪大飯店,宜蘭縣礁溪鄉德陽路6號,03-9882011,http://www.art-spa-hotel.com.tw,54間,NT$18000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
禾田居民宿,宜蘭縣礁溪鄉時潮村塭底路70-1號,0988-427792,-,5間,NT$4000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
家園溫泉旅社,宜蘭縣礁溪鄉溫泉路10號,03-9882171,-,18間,NT$3150-4760(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
香戀星空,宜蘭縣三星鄉大隱村三星路二段99巷108號,03-9897483,https://dayinstars.yilantravel.net,5間,NT$2600-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
力阿卡生態民宿,宜蘭縣員山鄉榮光路352巷38之20號,0933-013945,-,5間,NT$2600-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
９號溫泉旅店,宜蘭縣礁溪鄉溫泉路85號4-6樓,03-9889999,http://www.no9.com.tw,27間,NT$15800-35800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
稻民宿,宜蘭縣冬山鄉武淵村武淵一路56號,03-9606677,-,5間,NT$2000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
魚雅築渡假民宿,宜蘭縣冬山鄉柯林村光華一路407號,03-0958580996,https://www.fish-house.com.tw/,3間,NT$7800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
河風精緻の民宿,宜蘭縣五結鄉協和村親河路二段103巷1弄2號,0963-028708,-,4間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
極簡旅行民宿,宜蘭縣五結鄉五結路一段469巷17弄7號,0988-490510,http://www.simple-travel.tw,4間,NT$3000-4550(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
湖水映渡假民宿,宜蘭縣冬山鄉得安村梅林路1062號,03-9511576,-,5間,NT$2800-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東寶複合式旅館,宜蘭縣羅東鎮青潭路154號,03-9544186,http://oj.hotel.my9s.com,15間,NT$1300-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鳳凰宿甲蟲生態民宿,宜蘭縣員山鄉內城村榮光路481巷4弄4號,03-9229809,http://138.8168.org.tw,2間,NT$700-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
靚自然民宿,宜蘭縣壯圍鄉大福村壯濱路六段326巷1號,0905859897-0918638864,http://www.prettynatural.com.tw,2間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
凱城山莊,宜蘭縣礁溪鄉大忠路144號1-4樓,03-9870210,http://kaicheng.okgo.tw/index.html,14間,NT$2500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛琴海花園汽車旅館,宜蘭縣五結鄉四結村仁愛路2段1號,03-9533958,http://www.lovemotel.com.tw,29間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
７９會館,宜蘭縣冬山鄉柯林村柯林新路79號,0937009585-02,https://www.79-villa.com/,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
